indicator,indicator_type,meta.source,meta.do_notice,meta.desc
20.191.146.163,Intel::ADDR,ABUSE-CH,F,THREATFOX
107.175.159.225,Intel::ADDR,ABUSE-CH,F,THREATFOX
107.175.159.225,Intel::ADDR,ABUSE-CH,F,THREATFOX
160.187.246.158,Intel::ADDR,ABUSE-CH,F,THREATFOX
160.187.246.158,Intel::ADDR,ABUSE-CH,F,THREATFOX
178.16.53.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
178.16.53.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.251.118.247,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.251.118.247,Intel::ADDR,ABUSE-CH,F,THREATFOX
206.123.152.104,Intel::ADDR,ABUSE-CH,F,THREATFOX
206.123.152.104,Intel::ADDR,ABUSE-CH,F,THREATFOX
201.191.169.73,Intel::ADDR,ABUSE-CH,F,THREATFOX
201.191.169.73,Intel::ADDR,ABUSE-CH,F,THREATFOX
185.171.82.15,Intel::ADDR,ABUSE-CH,F,THREATFOX
185.171.82.15,Intel::ADDR,ABUSE-CH,F,THREATFOX
188.34.197.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
188.34.197.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
82.223.253.17,Intel::ADDR,ABUSE-CH,F,THREATFOX
82.223.253.17,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.105.58.148,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.105.58.148,Intel::ADDR,ABUSE-CH,F,THREATFOX
31.97.40.244,Intel::ADDR,ABUSE-CH,F,THREATFOX
31.97.40.244,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
49.13.24.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
49.13.24.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.105.56.121,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.105.56.121,Intel::ADDR,ABUSE-CH,F,THREATFOX
91.151.88.201,Intel::ADDR,ABUSE-CH,F,THREATFOX
91.151.88.201,Intel::ADDR,ABUSE-CH,F,THREATFOX
1.94.128.210,Intel::ADDR,ABUSE-CH,F,THREATFOX
1.94.128.210,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.131,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.131,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.130,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.38.142.130,Intel::ADDR,ABUSE-CH,F,THREATFOX
115.190.6.32,Intel::ADDR,ABUSE-CH,F,THREATFOX
115.190.6.32,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.132.104.246,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.132.104.246,Intel::ADDR,ABUSE-CH,F,THREATFOX
202.10.48.11,Intel::ADDR,ABUSE-CH,F,THREATFOX
202.10.48.11,Intel::ADDR,ABUSE-CH,F,THREATFOX
62.171.189.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
62.171.189.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.235.75.153,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.235.75.153,Intel::ADDR,ABUSE-CH,F,THREATFOX
165.227.165.47,Intel::ADDR,ABUSE-CH,F,THREATFOX
165.227.165.47,Intel::ADDR,ABUSE-CH,F,THREATFOX
139.9.46.76,Intel::ADDR,ABUSE-CH,F,THREATFOX
139.9.46.76,Intel::ADDR,ABUSE-CH,F,THREATFOX
118.24.173.66,Intel::ADDR,ABUSE-CH,F,THREATFOX
118.24.173.66,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.204.79.137,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.204.79.137,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.246.6.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.246.6.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.246.6.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
46.246.6.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
179.13.4.196,Intel::ADDR,ABUSE-CH,F,THREATFOX
179.13.4.196,Intel::ADDR,ABUSE-CH,F,THREATFOX
201.249.9.42,Intel::ADDR,ABUSE-CH,F,THREATFOX
201.249.9.42,Intel::ADDR,ABUSE-CH,F,THREATFOX
172.111.169.162,Intel::ADDR,ABUSE-CH,F,THREATFOX
172.111.169.162,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.63.52.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.63.52.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.76.231.136,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.76.231.136,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.242.32.132,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.242.32.132,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.92.198.154,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.92.198.154,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.75.6.253,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.75.6.253,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.75.6.253,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.75.6.253,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.119.204.52,Intel::ADDR,ABUSE-CH,F,THREATFOX
106.119.204.52,Intel::ADDR,ABUSE-CH,F,THREATFOX
8.148.194.157,Intel::ADDR,ABUSE-CH,F,THREATFOX
91.92.120.132,Intel::ADDR,ABUSE-CH,F,THREATFOX
193.234.55.86,Intel::ADDR,ABUSE-CH,F,THREATFOX
8.141.112.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
8.141.112.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.218.50.250,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.218.50.250,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.230.13.26,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.230.13.26,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.145.72.62,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.145.72.62,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.234.67.174,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.234.67.174,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.110.220.107,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.110.220.107,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.43.163.22,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.43.163.22,Intel::ADDR,ABUSE-CH,F,THREATFOX
89.44.86.122,Intel::ADDR,ABUSE-CH,F,THREATFOX
89.44.86.122,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.251.115.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.251.115.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.50,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.50,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.46,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.46,Intel::ADDR,ABUSE-CH,F,THREATFOX
8.216.84.159,Intel::ADDR,ABUSE-CH,F,THREATFOX
8.216.84.159,Intel::ADDR,ABUSE-CH,F,THREATFOX
192.227.246.79,Intel::ADDR,ABUSE-CH,F,THREATFOX
172.245.106.45,Intel::ADDR,ABUSE-CH,F,THREATFOX
67.205.154.243,Intel::ADDR,ABUSE-CH,F,THREATFOX
93.115.22.122,Intel::ADDR,ABUSE-CH,F,THREATFOX
69.166.223.19,Intel::ADDR,ABUSE-CH,F,THREATFOX
69.166.223.19,Intel::ADDR,ABUSE-CH,F,THREATFOX
185.43.207.58,Intel::ADDR,ABUSE-CH,F,THREATFOX
185.43.207.58,Intel::ADDR,ABUSE-CH,F,THREATFOX
181.161.25.228,Intel::ADDR,ABUSE-CH,F,THREATFOX
181.161.25.228,Intel::ADDR,ABUSE-CH,F,THREATFOX
194.59.31.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
194.59.31.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.10,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.10,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.22,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.22,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.8,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.8,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.18,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.18,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.3,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.3,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.19,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.19,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.29,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.29,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.26,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.26,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.195.148.21,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.195.148.21,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.14,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.14,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.20,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.20,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.254.104,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.254.104,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.7,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.7,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.24,Intel::ADDR,ABUSE-CH,F,THREATFOX
104.233.252.24,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.176.197.197,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.176.197.197,Intel::ADDR,ABUSE-CH,F,THREATFOX
118.128.151.58,Intel::ADDR,ABUSE-CH,F,THREATFOX
118.128.151.58,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.43,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.226.17.43,Intel::ADDR,ABUSE-CH,F,THREATFOX
117.72.117.43,Intel::ADDR,ABUSE-CH,F,THREATFOX
117.72.117.43,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.83.163.254,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.83.163.254,Intel::ADDR,ABUSE-CH,F,THREATFOX
188.166.234.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
188.166.234.25,Intel::ADDR,ABUSE-CH,F,THREATFOX
101.32.109.112,Intel::ADDR,ABUSE-CH,F,THREATFOX
101.32.109.112,Intel::ADDR,ABUSE-CH,F,THREATFOX
134.122.162.67,Intel::ADDR,ABUSE-CH,F,THREATFOX
134.122.162.67,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.204.215.37,Intel::ADDR,ABUSE-CH,F,THREATFOX
38.46.14.35,Intel::ADDR,ABUSE-CH,F,THREATFOX
38.46.14.36,Intel::ADDR,ABUSE-CH,F,THREATFOX
31.57.97.5,Intel::ADDR,ABUSE-CH,F,THREATFOX
198.98.59.161,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.239.93.203,Intel::ADDR,ABUSE-CH,F,THREATFOX
94.158.245.153,Intel::ADDR,ABUSE-CH,F,THREATFOX
20.218.149.195,Intel::ADDR,ABUSE-CH,F,THREATFOX
20.218.149.195,Intel::ADDR,ABUSE-CH,F,THREATFOX
178.128.87.154,Intel::ADDR,ABUSE-CH,F,THREATFOX
178.128.87.154,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.180.159.173,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.180.159.173,Intel::ADDR,ABUSE-CH,F,THREATFOX
197.224.234.159,Intel::ADDR,ABUSE-CH,F,THREATFOX
197.224.234.159,Intel::ADDR,ABUSE-CH,F,THREATFOX
64.227.5.124,Intel::ADDR,ABUSE-CH,F,THREATFOX
64.227.5.124,Intel::ADDR,ABUSE-CH,F,THREATFOX
142.93.86.246,Intel::ADDR,ABUSE-CH,F,THREATFOX
142.93.86.246,Intel::ADDR,ABUSE-CH,F,THREATFOX
49.113.72.3,Intel::ADDR,ABUSE-CH,F,THREATFOX
49.113.72.3,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.77.47.239,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.77.47.239,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.242.32.132,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.242.32.132,Intel::ADDR,ABUSE-CH,F,THREATFOX
117.50.213.233,Intel::ADDR,ABUSE-CH,F,THREATFOX
117.50.213.233,Intel::ADDR,ABUSE-CH,F,THREATFOX
147.185.221.27,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.204.215.37,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.204.215.37,Intel::ADDR,ABUSE-CH,F,THREATFOX
31.56.79.60,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.100.27.142,Intel::ADDR,ABUSE-CH,F,THREATFOX
101.132.173.62,Intel::ADDR,ABUSE-CH,F,THREATFOX
44.211.161.50,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.251.117.150,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.100.100.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
47.100.100.128,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.54.42.16,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.54.42.16,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.146.255.160,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.146.255.160,Intel::ADDR,ABUSE-CH,F,THREATFOX
87.120.126.21,Intel::ADDR,ABUSE-CH,F,THREATFOX
87.120.126.21,Intel::ADDR,ABUSE-CH,F,THREATFOX
150.129.80.83,Intel::ADDR,ABUSE-CH,F,THREATFOX
150.129.80.83,Intel::ADDR,ABUSE-CH,F,THREATFOX
152.42.143.4,Intel::ADDR,ABUSE-CH,F,THREATFOX
152.42.143.4,Intel::ADDR,ABUSE-CH,F,THREATFOX
68.183.186.194,Intel::ADDR,ABUSE-CH,F,THREATFOX
68.183.186.194,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.113.191.95,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.113.191.95,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.219.161.255,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.113.191.95,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.63.86.203,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.219.161.255,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.219.161.255,Intel::ADDR,ABUSE-CH,F,THREATFOX
160.179.173.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
209.10.188.204,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.219.161.255,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.219.161.255,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.78.77.184,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.110.162.114,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.110.162.114,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.14.94.220,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.14.94.220,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.14.94.220,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.133.232.229,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.206.69.62,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.78.77.184,Intel::ADDR,ABUSE-CH,F,THREATFOX
40.176.94.103,Intel::ADDR,ABUSE-CH,F,THREATFOX
83.168.110.172,Intel::ADDR,ABUSE-CH,F,THREATFOX
5.249.145.51,Intel::ADDR,ABUSE-CH,F,THREATFOX
88.218.17.218,Intel::ADDR,ABUSE-CH,F,THREATFOX
185.156.73.148,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.117.12.97,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.49.57.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.49.57.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.63.207.142,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
212.92.23.152,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.79.102.98,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.162.252.233,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.162.252.233,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.144.249.75,Intel::ADDR,ABUSE-CH,F,THREATFOX
147.182.187.72,Intel::ADDR,ABUSE-CH,F,THREATFOX
217.114.222.12,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.29.62.249,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.162.252.233,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.61.254.98,Intel::ADDR,ABUSE-CH,F,THREATFOX
160.179.183.181,Intel::ADDR,ABUSE-CH,F,THREATFOX
37.221.196.152,Intel::ADDR,ABUSE-CH,F,THREATFOX
34.214.206.180,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.64.74.148,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.64.116.163,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.61.254.98,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.198.242.221,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.170.143.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
40.176.120.70,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.250.180.252,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.112.51.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.112.51.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.252.217.56,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.61.64.57,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.61.64.57,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.53.170.120,Intel::ADDR,ABUSE-CH,F,THREATFOX
40.176.120.70,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.61.64.57,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.51.170.40,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.51.170.40,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.193.112.82,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.101.110.236,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.20.80.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.20.80.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.20.80.241,Intel::ADDR,ABUSE-CH,F,THREATFOX
162.55.91.224,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.145.81.54,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.107.98.211,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.144.13.15,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.233.37.55,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.239.252.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.94.17.222,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.94.17.222,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.107.98.211,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.48.41.70,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.28.204.73,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.28.204.73,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.58.203.181,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.144.13.15,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.181.170.66,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.227.190.176,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.227.190.176,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.92.183.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
209.250.139.53,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.229.220.106,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.229.220.106,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.92.183.9,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.227.190.176,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.144.49.115,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.171.242.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.205.212.163,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.171.242.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.171.242.140,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.171.62.204,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.171.62.204,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.153.138.172,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.50.114.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.236.80.45,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.50.114.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
45.79.198.18,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.169.204.35,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.24.147.130,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.215.71.193,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.169.204.35,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.169.204.35,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.92.148.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.92.148.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.78.252.84,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.78.252.84,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.92.148.0,Intel::ADDR,ABUSE-CH,F,THREATFOX
79.143.87.222,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.39.104.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.39.104.23,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.183.120.44,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.78.252.84,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.24.8.194,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.211.165.39,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.235.244.8,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.235.244.8,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.36.89.244,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.203.223.226,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.235.244.8,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.203.223.226,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.221.243.158,Intel::ADDR,ABUSE-CH,F,THREATFOX
144.126.130.139,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.36.89.244,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.36.89.244,Intel::ADDR,ABUSE-CH,F,THREATFOX
103.250.186.160,Intel::ADDR,ABUSE-CH,F,THREATFOX
52.221.243.158,Intel::ADDR,ABUSE-CH,F,THREATFOX
65.1.2.29,Intel::ADDR,ABUSE-CH,F,THREATFOX
98.130.85.166,Intel::ADDR,ABUSE-CH,F,THREATFOX
173.212.214.79,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.208.254.167,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.185.106.145,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.185.106.145,Intel::ADDR,ABUSE-CH,F,THREATFOX
196.64.103.247,Intel::ADDR,ABUSE-CH,F,THREATFOX
51.17.51.145,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.223.3.221,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.160.170.101,Intel::ADDR,ABUSE-CH,F,THREATFOX
122.155.223.144,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.203.228.118,Intel::ADDR,ABUSE-CH,F,THREATFOX
184.185.107.7,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.160.167.30,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.160.167.30,Intel::ADDR,ABUSE-CH,F,THREATFOX
139.59.59.97,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.208.234.172,Intel::ADDR,ABUSE-CH,F,THREATFOX
43.203.228.118,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.231.195.14,Intel::ADDR,ABUSE-CH,F,THREATFOX
15.160.167.30,Intel::ADDR,ABUSE-CH,F,THREATFOX
16.26.54.59,Intel::ADDR,ABUSE-CH,F,THREATFOX
67.207.69.36,Intel::ADDR,ABUSE-CH,F,THREATFOX
83.243.64.180,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.170.228.199,Intel::ADDR,ABUSE-CH,F,THREATFOX
44.204.172.234,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.197.68.26,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.182.245.173,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.217.97.83,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.112.221.214,Intel::ADDR,ABUSE-CH,F,THREATFOX
89.111.133.213,Intel::ADDR,ABUSE-CH,F,THREATFOX
18.101.33.235,Intel::ADDR,ABUSE-CH,F,THREATFOX
109.123.242.116,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.231.224.41,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.29.137.13,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.29.244.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.29.244.223,Intel::ADDR,ABUSE-CH,F,THREATFOX
3.29.137.13,Intel::ADDR,ABUSE-CH,F,THREATFOX
89.58.9.56,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.89.46.105,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.229.60.82,Intel::ADDR,ABUSE-CH,F,THREATFOX
57.180.11.68,Intel::ADDR,ABUSE-CH,F,THREATFOX
54.89.46.105,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.181.170.115,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.48.177.92,Intel::ADDR,ABUSE-CH,F,THREATFOX
13.48.177.92,Intel::ADDR,ABUSE-CH,F,THREATFOX
209.195.169.238,Intel::ADDR,ABUSE-CH,F,THREATFOX
35.181.170.115,Intel::ADDR,ABUSE-CH,F,THREATFOX
56.125.173.207,Intel::ADDR,ABUSE-CH,F,THREATFOX
