34.78.6.235,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.69.136,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.75.90,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.78.9.129,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.163.128,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.169.204,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.175.147,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.191.233,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.215.100,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.224.24,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.238.246,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.53.222,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.6.105,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.62.169,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
34.79.72.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.187.32.14,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.187.35.41,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.187.64.30,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.189.195.1,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.189.238.138,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.190.196.156,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.194.141.75,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.125.240,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.143.58,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.148.6,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.162.79,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.165.181,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.18.109,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.222.221,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.226.9,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.23.219,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.251.224,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.37.202,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.38.235,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.40.98,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.68.186,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.69.175,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.71.153,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.85.179,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.87.98,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.195.90.213,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.205.107.141,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.205.145.95,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.205.157.203,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
35.205.178.61,Intel::ADDR,Emerging-Threats,F,Compromised-IPs
